customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,AvgChargesPerMonth,Predicted_Churn,Churn_Probability
1786,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,1,70.05,266.9,1,53.379999999999995,1,0.7843973562491483
5000,1,0,0,0,30,1,0,2,1,1,1,1,1,1,1,0,3,19.7,625.05,0,20.16290322580645,0,0.011083910076731075
5218,1,0,1,0,4,1,2,1,0,0,0,0,0,0,0,1,2,74.65,301.4,1,60.279999999999994,1,0.8272338396596295
4976,1,0,1,1,71,1,0,0,2,2,2,2,2,2,2,0,0,85.45,6029.9,0,83.7486111111111,0,0.01008018016797433
6813,1,0,1,0,46,0,1,0,2,0,2,2,0,0,2,0,1,40.4,1842.7,0,39.206382978723404,0,0.044541889958285896
6651,1,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,3,50.4,206.6,1,41.32,1,0.7131545183422789
5777,0,0,0,0,7,1,2,1,2,0,0,0,0,0,0,1,3,79.65,604.7,1,75.5875,1,0.7056885448676518
3863,1,0,0,0,69,1,2,1,0,2,0,2,2,2,1,1,0,105.2,7386.05,0,105.515,0,0.3886262615229485
4091,0,0,1,0,72,1,2,1,2,2,2,0,2,0,2,0,0,100.65,7334.05,0,100.46643835616439,0,0.030841212371030727
2990,1,1,0,0,19,1,2,1,0,0,2,0,0,0,0,1,2,79.85,1471.75,1,73.5875,1,0.7188504268537793
3704,1,0,0,0,28,1,0,1,0,0,2,2,0,2,0,0,2,91.0,2626.15,0,90.55689655172414,1,0.5762812335513299
1078,1,0,1,0,5,1,2,1,0,2,0,0,0,0,0,1,2,78.75,412.1,1,68.68333333333334,1,0.8610395141831411
6091,0,1,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,116.75,8277.05,0,113.38424657534246,0,0.022769997634822733
1649,1,1,1,1,8,1,0,1,0,0,0,0,2,0,0,1,1,80.45,583.45,1,64.82777777777778,1,0.8063389981311019
5417,0,0,0,0,7,1,0,0,2,0,0,0,0,2,1,1,2,59.1,369.25,0,46.15625,0,0.35784228708589544
3870,0,0,0,0,22,1,0,0,2,0,0,0,0,0,0,1,2,49.8,1049.05,0,45.61086956521739,1,0.5197243219483548
2794,1,0,0,0,72,1,0,2,1,1,1,1,1,1,2,0,0,19.3,1414.8,0,19.38082191780822,0,0.00992557193135556
1692,1,0,1,1,8,1,0,2,1,1,1,1,1,1,0,0,1,19.65,169.75,0,18.86111111111111,0,0.19190983008585452
153,1,0,1,0,52,1,2,0,2,2,2,2,0,2,1,1,1,81.4,4354.45,0,82.15943396226415,0,0.1769627935738078
3890,0,0,0,0,68,0,1,0,2,0,2,2,0,0,2,0,3,38.9,2719.2,0,39.40869565217391,0,0.042960118060915736
4579,0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,0,87.95,6365.35,0,88.4076388888889,0,0.010930403936590814
5790,1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,19.85,51.6,0,17.2,0,0.18558318179582262
6695,0,1,0,0,34,1,2,1,0,2,0,2,2,0,0,1,2,96.35,3190.25,0,91.15,1,0.6219815854033073
1610,0,0,0,0,35,0,1,0,0,0,0,0,0,0,0,0,2,24.15,812.5,0,22.569444444444443,0,0.42506067386243784
1152,0,0,1,1,61,1,0,2,1,1,1,1,1,1,1,0,1,19.1,1143.8,0,18.448387096774194,0,0.0414029445888228
1309,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,44.0,44.0,0,22.0,1,0.7292458697291754
3334,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,3,50.1,50.1,1,25.05,1,0.7626203580851274
6793,0,0,1,1,53,1,0,0,0,0,2,0,0,2,1,0,1,60.6,3297.0,0,61.05555555555556,0,0.11250734742717824
2962,0,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,0,25.65,1887.0,0,25.84931506849315,0,0.006304299006682359
5385,1,0,1,0,2,1,0,1,0,0,2,0,0,0,0,0,2,76.4,151.8,1,50.6,1,0.8411027189610909
5632,1,0,0,0,3,1,0,1,0,0,2,2,2,2,0,1,2,98.7,293.65,1,73.4125,1,0.8864917842772002
6018,0,1,0,0,13,1,2,1,2,0,0,0,2,2,0,1,2,100.8,1308.1,1,93.43571428571428,1,0.857483054674348
4344,1,1,1,0,41,0,1,0,0,2,2,0,2,2,0,1,2,53.95,2215.4,0,52.74761904761905,0,0.43204118946620357
2514,0,0,1,0,24,1,0,2,1,1,1,1,1,1,1,0,1,20.4,482.8,0,19.312,0,0.012329475891377109
293,0,0,1,1,28,1,0,1,0,0,0,0,2,2,1,1,0,90.1,2598.95,1,89.61896551724138,0,0.22269494631919776
3620,1,0,0,0,8,0,1,0,2,0,0,0,0,0,0,0,3,29.35,216.45,0,24.049999999999997,0,0.361133608468216
4256,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.45,20.45,0,10.225,0,0.36775046879601464
4851,0,0,0,0,54,1,2,1,0,0,2,2,0,2,2,1,0,95.1,5064.85,0,92.08818181818182,0,0.16132291006262142
325,1,0,0,0,41,1,2,2,1,1,1,1,1,1,0,1,0,25.25,996.45,0,23.725,0,0.1298344415327841
5602,0,0,1,0,19,1,0,0,0,0,0,0,0,0,0,0,3,44.9,839.65,0,41.9825,0,0.3867615771624212
147,0,0,1,1,72,1,2,0,2,2,2,2,2,2,2,0,0,92.65,6733.0,0,92.23287671232876,0,0.013383690218694608
5172,1,0,0,0,62,0,1,0,2,2,2,2,0,0,2,1,0,43.7,2618.3,0,41.560317460317464,0,0.03791394438909344
3001,0,1,1,1,56,1,0,0,2,0,0,2,2,2,2,1,1,72.6,4084.35,0,71.65526315789474,0,0.06677286700579033
2397,1,0,0,0,15,1,2,0,0,0,0,0,0,0,0,0,2,51.55,765.5,1,47.84375,1,0.5502831622054655
5852,1,1,0,0,10,1,0,1,0,0,0,0,0,2,0,1,2,79.25,793.55,1,72.14090909090909,1,0.8339123692059681
3238,1,0,1,1,32,1,0,2,1,1,1,1,1,1,2,0,3,18.95,613.95,0,18.604545454545455,0,0.010495272639835584
1264,1,0,0,0,21,1,0,2,1,1,1,1,1,1,0,0,1,20.5,402.85,0,18.311363636363637,0,0.12231174809729789
3242,1,0,1,1,62,1,0,2,1,1,1,1,1,1,1,0,0,19.95,1244.8,0,19.75873015873016,0,0.029909719641449044
2965,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,24.5,46.4,0,15.466666666666667,1,0.7583245648995085
6611,1,0,0,1,27,1,0,2,1,1,1,1,1,1,2,0,3,20.6,581.85,0,20.780357142857145,0,0.011505674145012374
2363,1,0,0,0,5,1,2,1,0,0,0,0,2,2,0,1,0,94.85,462.8,1,77.13333333333334,1,0.9118152742831533
4542,0,0,0,0,25,0,1,0,2,2,2,0,2,2,1,0,2,61.05,1540.2,0,59.23846153846154,0,0.130859288832378
787,0,0,0,0,2,1,2,1,0,0,0,0,0,2,0,1,2,85.7,169.8,1,56.6,1,0.8806983359427725
800,1,0,0,0,49,1,2,1,0,2,0,2,2,2,1,1,0,106.65,5168.1,0,103.36200000000001,0,0.4360644108445876
763,0,0,0,0,63,1,2,1,2,2,2,0,2,2,0,0,1,108.25,6780.1,0,105.9390625,0,0.2801124422332173
6997,0,0,0,1,4,1,0,2,1,1,1,1,1,1,0,0,1,20.4,94.5,0,18.9,0,0.20806731893523664
2455,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,1,3,55.3,55.3,0,27.65,1,0.7515777324546694
1630,1,0,0,0,11,1,0,2,1,1,1,1,1,1,0,0,3,20.25,208.0,0,17.333333333333332,0,0.20177819175734615
5467,1,1,0,0,52,1,2,1,0,0,0,0,0,0,0,1,0,72.95,3829.75,0,72.25943396226415,0,0.4848512754139622
628,0,1,1,0,60,1,2,1,0,2,0,0,0,2,0,0,2,89.45,5294.6,0,86.79672131147541,0,0.46945993663973096
3582,1,0,0,0,64,1,2,1,0,0,2,2,2,2,1,1,1,104.65,6889.8,0,105.99692307692308,0,0.3809015937771272
1614,0,0,1,1,43,1,0,0,2,0,2,0,2,2,2,0,0,75.2,3254.35,0,73.96249999999999,0,0.04424054409867779
3108,0,0,1,0,61,1,2,1,0,0,0,2,2,2,1,0,0,101.15,6383.9,0,102.96612903225805,0,0.33249829919431134
281,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,44.4,44.4,1,22.2,1,0.7631825691412446
1169,1,1,0,0,5,1,0,1,0,0,0,0,2,2,0,1,2,89.5,477.7,1,79.61666666666666,1,0.8990695127681844
2774,1,0,0,0,66,1,2,0,2,2,2,2,0,0,2,0,0,68.75,4447.55,0,66.3813432835821,0,0.050075535353873595
1595,1,0,1,0,67,1,0,1,2,2,2,2,2,2,2,1,2,111.05,7321.05,0,107.66250000000001,0,0.22034218680340545
552,0,0,1,0,42,1,0,1,0,0,2,2,2,2,2,1,1,99.0,4135.0,0,96.16279069767442,0,0.11705121839696607
3402,1,1,1,0,1,1,2,1,0,0,0,0,2,0,0,1,2,86.05,86.05,1,43.025,1,0.9498957802948851
3896,0,0,1,1,31,1,0,2,1,1,1,1,1,1,2,0,3,21.0,697.7,0,21.803125,0,0.04868545529610907
5897,1,0,0,0,7,1,0,2,1,1,1,1,1,1,0,1,3,19.4,168.65,0,21.08125,0,0.25174256924392086
1711,1,0,0,0,4,0,1,0,0,0,0,0,2,2,0,1,2,44.55,174.3,1,34.86,1,0.7031105194052096
6415,1,0,1,1,34,1,2,0,0,0,2,0,2,2,1,0,0,77.2,2753.8,0,78.68,0,0.13961711779666675
810,1,0,0,0,3,1,0,2,1,1,1,1,1,1,1,1,3,19.45,69.25,0,17.3125,0,0.03686001523204751
5616,0,0,1,1,19,0,1,0,0,0,0,0,0,0,0,1,3,24.85,434.8,0,21.740000000000002,0,0.33230535288546464
2909,1,0,1,1,31,0,1,0,2,0,0,2,0,0,0,0,0,35.4,1077.5,1,33.671875,0,0.41720807651645225
4866,0,0,0,0,1,1,2,1,0,0,0,0,2,2,0,0,3,95.65,95.65,1,47.825,1,0.9179387787348319
4505,1,0,0,0,3,0,1,0,2,0,2,2,0,0,0,0,3,41.35,107.25,0,26.8125,1,0.5372544564568492
3887,1,0,1,0,46,1,0,2,1,1,1,1,1,1,0,0,2,19.6,851.2,0,18.11063829787234,0,0.13933725518297468
3988,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.95,20.95,1,10.475,1,0.6896006041841769
113,0,0,1,1,69,1,2,1,2,0,2,0,0,0,1,0,0,84.45,5848.6,0,83.55142857142857,0,0.12175398774990964
1674,1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,3,20.25,109.8,0,18.3,0,0.20256513195847226
817,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,0,19.65,19.65,0,9.825,0,0.2780342327314994
6713,1,0,0,0,26,1,0,2,1,1,1,1,1,1,1,1,1,20.65,595.5,0,22.055555555555557,0,0.016865914452606948
1659,0,1,0,0,10,0,1,0,0,0,0,0,0,2,0,1,2,34.7,329.8,1,29.981818181818184,1,0.6228350703263628
6309,1,0,0,0,25,1,0,1,0,0,2,2,2,2,2,0,0,99.3,2513.5,0,96.67307692307692,0,0.13854231638582615
1539,1,0,1,1,64,1,0,1,2,2,0,0,0,0,0,0,2,81.05,5135.35,0,79.00538461538463,0,0.3275418059121125
1222,1,0,1,1,30,1,2,0,2,2,2,2,0,0,0,0,2,67.6,2000.2,0,64.5225806451613,0,0.1813575956950859
6692,1,0,0,0,13,1,0,1,0,0,0,0,0,0,0,1,2,70.15,931.75,0,66.55357142857143,1,0.6892557514863193
849,0,0,1,0,64,1,2,1,2,2,2,2,2,2,1,1,2,115.0,7396.15,0,113.78692307692307,0,0.1912654062573256
2499,0,0,0,1,46,1,2,1,0,0,2,2,0,0,0,1,0,84.8,3958.85,0,84.23085106382979,0,0.3815724268236296
985,0,0,0,0,12,1,0,2,1,1,1,1,1,1,1,0,3,19.7,260.9,0,20.069230769230767,0,0.021426787767087115
3964,0,0,0,0,15,1,0,2,1,1,1,1,1,1,0,0,0,19.75,297.3,1,18.58125,0,0.43339658169996037
4324,1,0,1,1,17,1,2,1,0,0,0,0,2,2,0,1,2,92.55,1515.1,1,84.17222222222222,1,0.771434236553204
4516,0,0,1,1,13,1,0,0,2,0,2,0,0,2,0,1,3,63.15,816.8,0,58.34285714285714,0,0.32099494345888085
2425,0,0,1,1,67,1,2,0,2,2,0,2,2,0,2,0,1,74.0,4868.4,0,71.59411764705882,0,0.12216460139874172
1902,1,0,1,0,24,0,1,0,0,0,2,0,0,0,0,0,2,29.1,688.0,0,27.52,0,0.49360537535931315
6598,1,0,0,0,6,1,0,0,0,0,0,2,0,0,0,0,3,50.05,288.35,0,41.19285714285714,0,0.4898135269323103
1803,1,1,1,0,53,1,2,0,2,0,0,2,0,0,1,1,2,60.05,3229.65,1,59.80833333333334,0,0.24883798299586923
5311,1,1,1,0,16,1,0,1,0,2,0,0,0,0,0,1,1,74.3,1178.25,1,69.30882352941177,1,0.6489357034456983
3431,1,0,0,0,10,1,0,2,1,1,1,1,1,1,0,0,2,20.0,185.4,0,16.854545454545455,0,0.2133350506942206
4678,0,0,0,0,13,1,0,1,0,2,0,0,0,0,1,1,3,74.65,966.25,0,69.01785714285714,0,0.36958783938624845
1854,1,0,0,0,9,1,2,1,0,0,0,0,2,0,0,1,2,85.35,758.6,1,75.86,1,0.8622765149183759
3078,0,0,0,0,25,1,0,0,2,2,2,2,2,0,1,0,3,74.3,1863.8,1,71.68461538461538,0,0.27699567027075117
3929,1,1,0,0,7,0,1,0,0,2,0,2,0,2,0,1,2,44.4,265.8,0,33.225,1,0.5579138707641091
5010,1,0,1,1,38,1,2,0,2,0,2,2,2,2,2,1,0,85.4,3297.0,0,84.53846153846153,0,0.06666213333640039
3341,0,0,1,0,43,1,2,1,2,2,0,0,0,2,0,1,2,94.1,4107.3,0,93.34772727272728,1,0.5358348227679405
5185,0,0,0,1,4,1,0,1,0,0,2,2,2,2,0,1,0,98.1,396.3,1,79.26,1,0.8701938211911071
2826,0,0,0,0,25,1,2,1,0,2,2,2,2,2,2,0,2,108.9,2809.05,0,108.04038461538462,0,0.3173129106898271
4668,1,0,0,1,27,1,0,0,2,2,0,0,0,0,1,0,3,56.2,1567.55,0,55.98392857142857,0,0.08698455292159603
6935,1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,3,26.1,1851.45,0,25.362328767123287,0,0.008079069293999992
1915,1,0,0,1,71,1,2,1,2,2,0,0,0,0,1,1,1,85.45,6028.95,0,83.73541666666667,0,0.1259448484116305
394,0,0,0,0,24,1,2,1,0,0,2,0,2,0,0,1,1,88.95,2072.75,0,82.91,1,0.6653854252739744
3532,0,0,0,0,50,1,2,1,2,2,0,2,2,2,2,1,2,109.65,5551.15,1,108.84607843137255,0,0.4655008055043759
691,1,0,0,0,57,1,0,0,2,0,2,0,2,2,2,1,0,74.35,4317.35,0,74.43706896551724,0,0.04369297900402162
6471,0,0,0,0,15,1,0,0,0,2,0,0,0,0,0,0,2,48.85,736.8,0,46.05,1,0.5319777145499605
2745,1,0,0,0,4,1,2,1,2,0,0,0,0,0,0,1,2,80.1,336.15,0,67.22999999999999,1,0.6005123903480397
3806,0,0,0,0,28,1,0,0,2,2,0,0,0,0,0,0,2,56.05,1522.65,0,52.505172413793105,0,0.36105490902525483
487,0,1,0,0,9,1,2,1,0,0,0,0,0,0,0,1,2,74.55,622.9,1,62.29,1,0.7664511605020591
36,0,0,1,0,55,1,2,1,2,0,0,0,2,0,0,1,0,89.8,4959.6,0,88.56428571428572,0,0.36759034027981
4277,1,0,0,0,3,1,2,1,0,0,2,0,2,2,0,1,2,100.95,329.95,1,82.4875,1,0.8607479033244041
5125,1,0,0,0,10,1,0,1,0,0,2,0,2,2,0,1,2,94.9,1048.85,1,95.35,1,0.8868705734838461
4983,1,0,0,1,55,1,0,2,1,1,1,1,1,1,1,0,0,19.1,1001.5,0,17.883928571428573,0,0.06051255088382254
353,0,0,1,1,20,1,0,2,1,1,1,1,1,1,0,0,3,20.35,442.6,0,21.076190476190476,0,0.12140732420524653
688,0,0,1,1,62,1,2,1,0,2,0,2,2,2,1,1,1,106.05,6703.5,0,106.4047619047619,0,0.34669867752335964
2091,1,1,1,0,32,1,2,1,0,0,2,2,2,2,0,1,2,104.9,3351.55,1,101.56212121212121,1,0.720126236065142
1335,0,0,0,0,43,1,0,2,1,1,1,1,1,1,2,1,0,19.65,779.25,0,17.710227272727273,0,0.024998219161936657
4364,1,0,1,0,9,0,1,0,0,0,0,0,0,0,1,0,0,24.1,259.8,1,25.98,1,0.6279260951106358
6595,0,0,1,0,60,1,0,0,2,2,0,2,0,0,2,0,0,59.85,3483.45,0,57.10573770491803,0,0.034637574532084825
2284,1,0,1,0,58,1,2,0,2,2,2,0,2,2,2,1,2,86.1,4890.5,0,82.88983050847457,0,0.09394102753982253
685,1,0,0,1,7,1,0,2,1,1,1,1,1,1,1,0,3,19.45,136.75,0,17.09375,0,0.03556577213605064
4714,1,0,1,1,2,1,0,1,2,0,0,0,2,2,0,0,2,97.1,184.15,0,61.38333333333333,1,0.6096844872300289
3045,1,1,0,0,37,0,1,0,0,2,2,0,0,0,0,0,2,36.65,1315.0,0,34.60526315789474,0,0.45872174906203933
5979,0,1,1,1,65,1,2,1,0,0,2,2,2,2,1,1,0,103.9,6767.1,0,102.53181818181818,0,0.32380364098291375
4106,0,0,1,1,39,1,0,2,1,1,1,1,1,1,2,0,3,19.75,757.95,0,18.94875,0,0.017139654689218558
2648,1,0,1,0,66,1,2,1,0,2,0,2,2,2,1,1,2,104.05,6890.0,1,102.83582089552239,0,0.49875183944310747
4601,1,0,0,0,68,1,2,2,1,1,1,1,1,1,2,0,3,24.55,1657.4,0,24.020289855072466,0,0.012214556186241933
5387,0,0,1,1,62,0,1,0,2,2,0,2,2,0,2,0,0,48.7,3008.55,0,47.75476190476191,0,0.04319668896662808
526,1,0,0,0,3,1,0,1,0,0,2,2,2,0,0,1,3,88.35,262.05,1,65.5125,1,0.8956762912616337
365,0,0,1,0,72,1,2,1,2,2,2,0,2,2,2,1,2,109.55,8165.1,0,111.85068493150685,0,0.040449368326631846
639,0,0,1,0,41,1,0,2,1,1,1,1,1,1,2,0,1,20.65,875.55,0,20.84642857142857,0,0.012390500766029829
3410,1,0,1,1,29,1,0,1,2,0,0,0,2,2,0,0,1,94.65,2649.15,1,88.305,1,0.7336389944470166
1082,0,0,0,0,4,1,0,0,2,2,0,0,0,0,0,0,2,55.2,220.65,0,44.13,0,0.49708488221480107
2274,1,0,0,0,53,1,2,2,1,1,1,1,1,1,1,0,0,24.05,1301.9,0,24.10925925925926,0,0.08435974088385412
2878,1,1,1,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.4,74.4,1,37.2,1,0.9338926854360097
6477,0,0,1,1,41,1,2,0,2,2,2,2,0,2,0,0,1,79.9,3326.2,1,79.1952380952381,0,0.3971773124867957
3446,1,0,1,0,39,1,0,2,1,1,1,1,1,1,2,1,0,20.45,790.0,0,19.75,0,0.01613032811561512
6258,1,0,1,0,63,1,0,2,1,1,1,1,1,1,2,0,3,19.25,1237.65,0,19.33828125,0,0.02006726472310725
5401,1,0,0,0,15,1,2,2,1,1,1,1,1,1,0,1,2,26.35,378.6,0,23.6625,0,0.25667163345670707
2539,0,0,1,0,13,1,0,0,0,0,0,0,0,0,1,0,2,43.8,592.65,0,42.332142857142856,0,0.2801410391062048
1247,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,3,50.15,50.15,0,25.075,1,0.761316908193294
6039,1,0,0,0,1,1,0,2,1,1,1,1,1,1,2,0,3,20.45,20.45,0,10.225,0,0.033204006381215505
2809,1,1,0,0,8,1,0,1,0,0,0,0,0,0,0,1,2,69.7,560.85,1,62.31666666666667,1,0.7273304985594299
1157,1,0,0,0,60,1,0,0,2,2,2,0,0,0,2,0,2,61.4,3638.25,0,59.64344262295082,0,0.055492846429753086
1684,0,1,1,0,12,1,2,1,0,2,2,0,2,0,0,1,2,98.1,1060.2,1,81.55384615384615,1,0.8784240278166077
433,1,0,1,0,40,1,2,0,0,2,0,2,2,0,1,0,1,70.75,2921.75,0,71.26219512195122,0,0.197156026526026
4251,0,0,0,0,66,1,0,0,2,2,2,0,0,0,2,1,0,61.15,4017.45,0,59.96194029850746,0,0.03495954675145627
3147,1,0,1,1,42,1,0,2,1,1,1,1,1,1,1,0,3,20.25,854.9,0,19.88139534883721,0,0.009618739098171111
3836,0,1,0,0,66,1,2,0,2,2,0,2,0,0,1,1,1,63.85,4174.35,0,62.30373134328359,0,0.07240617382573568
4966,1,0,0,0,49,1,2,1,0,2,0,0,2,2,0,0,2,98.7,4920.55,0,98.411,1,0.6944918848672615
1346,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.5,20.5,1,10.25,1,0.7145059449577903
2166,0,0,0,0,41,1,0,2,1,1,1,1,1,1,2,0,3,20.0,810.3,0,19.29285714285714,0,0.008776883151141524
3886,0,0,1,1,41,1,0,2,1,1,1,1,1,1,2,0,0,19.3,772.4,0,18.39047619047619,0,0.024117612162920875
5189,0,0,1,1,23,1,0,1,2,2,0,2,0,0,0,0,3,84.4,1936.85,0,80.70208333333333,0,0.3757308589686368
6858,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,25.1,79.8,0,19.95,1,0.7293289130481821
833,0,0,0,0,4,0,1,0,2,0,2,2,0,2,0,0,3,48.25,202.25,0,40.45,0,0.4989420826818394
6594,0,0,1,1,52,1,0,2,1,1,1,1,1,1,2,0,3,19.85,1070.5,0,20.19811320754717,0,0.0143449649695628
1552,0,1,1,0,4,1,2,1,2,0,0,0,2,2,0,1,2,99.6,347.65,1,69.53,1,0.8015828936707063
6421,0,0,0,0,11,1,0,1,0,2,2,2,0,2,0,1,2,94.2,999.9,0,83.325,1,0.7927548184784106
369,0,0,1,0,2,1,0,0,2,0,0,0,0,2,0,1,3,62.15,113.1,0,37.699999999999996,1,0.5943515777378857
4962,0,0,1,0,26,1,2,1,0,2,0,0,0,0,0,0,0,79.3,2015.8,0,74.65925925925926,1,0.6030635371675976
5315,1,0,1,1,24,1,0,0,2,0,2,0,0,0,1,1,1,56.25,1454.25,0,58.17,0,0.11243547035586206
4850,0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,20.3,246.7,0,18.976923076923075,0,0.17685123608973385
1568,1,1,1,0,60,1,2,1,0,0,0,2,2,2,0,1,2,99.0,6017.9,0,98.65409836065574,0,0.4968413197179404
1276,0,0,1,1,64,1,2,0,2,2,2,2,2,2,2,1,3,90.6,5817.45,0,89.49923076923076,0,0.02809379608967469
3901,1,0,1,0,66,1,0,0,2,2,2,2,2,2,2,1,0,85.9,5595.3,0,83.51194029850747,0,0.04548535960200469
140,0,0,0,0,60,1,2,1,0,0,2,0,0,0,1,1,0,79.2,4765.0,0,78.11475409836065,0,0.08425722763154216
3246,1,0,1,1,17,1,2,0,2,0,2,0,2,0,1,1,0,70.35,1201.65,0,66.75833333333334,0,0.09742902830353939
6308,1,0,1,1,42,1,0,2,1,1,1,1,1,1,2,0,3,19.35,867.3,0,20.169767441860465,0,0.014899929892582039
1890,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,2,50.15,50.15,0,25.075,1,0.7461680612967256
5517,0,0,1,1,47,1,0,0,0,2,0,2,0,2,2,0,0,63.8,3007.25,0,62.651041666666664,0,0.0680678063735299
6697,0,0,1,0,10,1,0,2,1,1,1,1,1,1,0,1,3,20.55,252.75,0,22.977272727272727,0,0.18802748807624678
4944,1,1,1,0,70,1,2,0,2,2,2,2,2,2,2,1,1,88.55,6306.5,0,88.82394366197182,0,0.027008488958033504
1680,1,1,0,0,67,1,2,1,0,0,2,0,2,2,0,1,1,101.4,6841.05,0,100.60367647058824,1,0.6875716972467094
1348,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,2,81.95,81.95,1,40.975,1,0.9412798355543573
3546,1,0,1,0,7,1,0,1,0,0,0,0,0,0,0,1,2,69.35,451.1,1,56.3875,1,0.70330844279499
2915,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,44.6,44.6,0,22.3,1,0.7312468399402838
1072,1,0,0,0,4,1,0,0,0,2,0,2,2,0,0,1,0,63.75,226.2,0,45.239999999999995,0,0.3679172974167635
2526,0,0,1,1,66,1,2,1,2,2,2,0,2,2,2,0,0,109.25,7082.5,0,105.7089552238806,0,0.22968741428654288
5321,0,0,0,0,12,1,0,1,0,2,0,0,0,2,0,1,2,84.6,1017.35,0,78.25769230769231,1,0.7788980113162526
5148,0,0,0,0,24,1,0,2,1,1,1,1,1,1,1,0,1,20.45,527.35,0,21.094,0,0.015049701571605697
3714,1,0,0,0,26,1,0,1,0,2,0,0,2,0,0,1,2,85.75,2146.5,0,79.5,1,0.7133399979468876
1833,0,0,0,0,6,1,0,1,0,0,0,0,2,2,0,1,2,91.1,455.3,1,65.04285714285714,1,0.879703827949078
968,1,0,1,0,57,1,2,1,0,0,2,2,2,2,2,0,2,107.95,5969.85,0,102.92844827586208,0,0.3213006271785578
5316,1,0,1,0,14,1,2,1,0,0,0,0,2,0,0,1,2,86.1,1235.55,1,82.36999999999999,1,0.8066932143585034
5786,0,0,1,1,42,1,2,2,1,1,1,1,1,1,2,0,2,22.95,1014.25,0,23.587209302325583,0,0.0257262031541721
92,1,0,0,0,25,1,2,1,0,0,0,0,2,2,0,1,0,94.7,2362.1,1,90.85,1,0.6942972748135453
5927,0,0,1,0,64,1,0,2,1,1,1,1,1,1,2,0,1,19.45,1225.65,0,18.85615384615385,0,0.02117928691406627
7039,1,0,1,0,22,1,2,1,0,0,0,0,0,2,0,1,2,85.1,1873.7,1,81.46521739130435,1,0.7314651148931998
4801,1,0,0,0,19,1,0,2,1,1,1,1,1,1,1,1,1,19.7,386.5,0,19.325,0,0.02590749754572141
194,0,0,1,1,61,1,2,1,0,2,0,0,2,2,0,1,2,99.15,6010.05,1,96.93629032258065,1,0.6244333842000117
291,1,0,1,0,22,1,0,1,0,0,2,0,2,0,0,1,0,87.0,1850.65,0,80.46304347826087,1,0.6375967892506472
3175,1,1,1,0,70,1,2,1,0,2,2,0,2,2,0,1,2,102.95,7101.5,1,100.02112676056338,1,0.7385633471640054
1479,1,0,0,0,12,1,0,1,0,0,0,0,0,2,0,1,0,79.95,1043.4,0,80.26153846153846,1,0.7818059592271904
2815,0,0,1,0,31,1,0,0,2,0,0,2,0,2,1,1,2,64.0,1910.75,0,59.7109375,0,0.0974533567766559
4724,0,0,0,0,11,1,0,0,0,0,0,0,2,2,0,1,2,64.9,716.1,0,59.675000000000004,0,0.3674727116744322
5132,1,0,1,1,68,1,2,2,1,1,1,1,1,1,2,0,3,25.75,1686.15,0,24.43695652173913,0,0.010497654270477164
3732,0,1,1,1,72,1,2,0,2,2,2,2,2,2,2,1,0,90.15,6716.45,0,92.00616438356164,0,0.012234689658003294
5622,1,1,0,0,67,1,2,1,2,2,2,2,2,2,2,1,1,116.1,7839.85,0,115.29191176470589,0,0.13703748712542427
2214,0,0,0,0,60,1,0,1,2,0,2,2,2,2,0,1,0,104.95,6236.75,0,102.24180327868852,0,0.312314804053037
4041,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.05,45.05,1,22.525,1,0.7703204274331876
5260,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,2,71.0,71.0,1,35.5,1,0.9110663866000812
